"F_Id","F_UserId","F_UserName","F_Category","F_Type","F_Level","F_IPAddress","F_IPAddressName","F_RequestURL","F_RequestMethod","F_RequestDuration","F_Abstracts","F_Json","F_PlatForm","F_CreatorTime","F_ModuleId","F_ModuleName","F_ObjectId"
"00114f38dd784d87b47c104d95fbcc53","admin","管理员/admin","5",,,"192.168.0.81",,"/api/VisualDevelopment/Model/b9af594a0a3f43be9fa553e8ca4f347e/59061088c3f241a6b3966f6b1a119c98","GET","3",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 07:15:11",,,
"0012988bccfe4aacb03d3dc894521c26","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowBefore/Audit/8a3124f5d3da4777aaf18b1ccfa8e8ad","POST","35",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:12:52",,,
"002eba6c5413420298a76fb711145714","admin","管理员/admin","5",,,"192.168.0.81",,"/api/Home/FlowTodo","GET","5",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:40:44",,,
"002feca3c0694d3f8fa05b0ee560c828","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlowForm/SalesOrder/e1032ed6aa834dafbc03899cb20a3a5a","GET","14",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:38:38",,,
"003c923bbdf74a91ae7924cb5bb9e0f1","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowTask/860d3f9c710643e98ccea2f32e3cefe9","GET","21",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 06:30:22",,,
"0061cb8fe2384a358b6629120ebbce4d","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowBefore/List/3","GET","7",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:42:51",,,
"00629456d7cb4d2d80028654e33d3d19","admin","管理员/admin","5",,,"192.168.0.81",,"/api/System/Province/12/Selector","GET","4",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 06:45:30",,,
"009723fbea2047c2851448006828a031","admin","管理员/admin","5",,,"192.168.0.81",,"/api/VisualDevelopment/Model/4a4eb56f60784828b08f34ed6c30f9c5/7a01d7004f8d475993388a52fd5456b1","DELETE","57",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 07:17:15",,,
"00a93f7c6eb74cf0a65e64f629665e55","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/System/BillRule/BillNumber/WF_materialRequisitionNo","GET","4",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:24:43",,,
"00b30e1f9ef147b7903ef499195a1412","admin","管理员/admin","5",,,"192.168.0.81",,"/api/WorkFlowForm/LeaveApply","POST","5",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 09:28:59",,,
"00bd147f87444aa1a99b40530914d02d","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowLaunch","GET","14",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:06:59",,,
"00da79040fda4be3a442d7ea18b36530","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.81",,"/api/System/Log/1","GET","7",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 09:01:58",,,
"00dbfeeab2f44ec5912e100e7528bd3a","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlowForm/ContractApproval","POST","30",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:01:57",,,
"00fa01209a0947a3aae61a223027d95e","admin","管理员/admin","5",,,"192.168.0.81",,"/api/VisualDevelopment/944cf200a7f847fca7a158379fcc1395/FieldDataSelect","GET","19",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 09:25:42",,,
"01155387ec75419e822056b48bdbcb34","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowLaunch","GET","16",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:59:30",,,
"01262b34bd3545e7ab5d61be9eeba4e2","admin","管理员/admin","5",,,"192.168.0.81",,"/api/VisualDevelopment/944cf200a7f847fca7a158379fcc1395/FormDataFields","GET","3",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 06:42:26",,,
"013150717e5f4ebb9cd22326a28d4319","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowEngine","GET","8",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0","23/3/2021 06:46:46",,,
"0131b26eb4944a9f82562ac350b38739","admin","管理员/admin","1",,,"192.168.0.81",,"/api/Common/Login/Login","POST",,"登录成功",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 07:04:10",,,
"01549112f906442fb1f7bc1dbdca7403",,"null/null","5",,,"192.168.0.61",,"/api/DataV/Map/326167ffb85e42a5989961db0224dc67/Data","GET","109",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54","17/3/2021 07:24:29",,,
"0164714ab9d74d51afb5cfda10ce7c9a","admin","管理员/admin","5",,,"192.168.0.81",,"/api/System/ModuleButton/c7ded4ca6cf9402f97386051eaedd254/List","GET","1",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 07:47:09",,,
"01843138131c4cc8a0f15bb974f87f94","admin","管理员/admin","5",,,"192.168.0.81",,"/api/Common/Login/CurrentUser","GET","36",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 07:06:23",,,
"01880b32d3c84258b819533e6bcfce33","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/VisualDevelopment/944cf200a7f847fca7a158379fcc1395/FieldDataSelect","GET","23",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 06:58:56",,,
"018e58160d444070b56e07d5fafbba74","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowTask/951718f1131144298be8d3384dbccd93","GET","8",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:30:38",,,
"01aea62221ab48f68c224c6923fd38fb","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowLaunch","GET","11",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:59:25",,,
"01d644ab754e4218a8574f908fd9560e","admin","管理员/admin","5",,,"192.168.0.81",,"/api/WorkFlow/FlowEngine/ListAll","GET","10",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:43:26",,,
"01e60ab4a5d344c39fd0af2453c590e9","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.81",,"/api/WorkFlow/FlowLaunch/f21930373d2846059e6b030dd1f4dee9/Actions/Withdraw","PUT","9",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:56:33",,,
"01e8787eed604b9f82e970b20632a60a","admin","管理员/admin","5",,,"192.168.0.81",,"/api/WorkFlow/FlowDelegate","GET","1",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 09:29:38",,,
"0217851d5dc94e0699dccd919f63bb7b","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowTask/f21930373d2846059e6b030dd1f4dee9","GET","7",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:52:13",,,
"023d36da18e04277b41189dd17782ea1","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowEngine/99ee63692db74f7b974ba8927c94fbf7","GET","2",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:42:41",,,
"023db38a838642a09b341378e24922b2","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowLaunch","GET","15",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:12:21",,,
"025a752064ff4e54aa3a5a550702185f","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowLaunch","GET","11",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:59:42",,,
"0266d69ad3be4648b4d3a28fa65f4d09","admin","管理员/admin","5",,,"192.168.0.81",,"/api/System/Menu/85cd7bca426e49ce83a061bf461b1447","GET","1",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 07:23:29",,,
"027002841f6c4b29a82d413ca00db7d0","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowBefore/1b21b60b34a0450a9c3f6d078489e270","GET","7",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:42:34",,,
"02707afc1c3a499f937be8bc6cfc9523","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowEngine/9afb3b5983c04ff591648e800748a838","GET","1",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:23:02",,,
"02a859d3c64f4d23895285f327494e3b","admin","管理员/admin","5",,,"192.168.0.81",,"/api/VisualDevelopment/Model/158c6cabffac4183926640f8f49a7a1b/List","GET","12",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 07:11:16",,,
"02c6be91cc994fff8ce86f23da7acdf5","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowEngine/830b1c26efeb4d229a951627871425bb","GET","2",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 06:32:37",,,
"02d062c8e4534a5e803b0b7adfc3d97a","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowTask","POST","44",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:08:59",,,
"02fd220927b1428bb60c06a7e91da723","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowBefore/List/1","GET","12",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:08:31",,,
"030b0414ed9b47fdbc07a8aad7942419","admin","管理员/admin","5",,,"192.168.0.81",,"/api/WorkFlow/FlowBefore/04e222a296e0460c88737fa79a3e3cf3","GET","10",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:55:00",,,
"031880117592480eb2037c86c2db5002","admin","管理员/admin","5",,,"192.168.0.81",,"/api/VisualDevelopment/Model/944cf200a7f847fca7a158379fcc1395/Config","GET","2",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 06:44:55",,,
"0319bbdb3c6a4e9cbd930a81d3702f06","admin","管理员/admin","5",,,"192.168.0.81",,"/api/System/SysConfig","GET","2",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 07:49:26",,,
"031ca67e738e4fd8b7c979208467e4ce","admin","管理员/admin","5",,,"192.168.0.81",,"/api/Extend/Employee/ImportPreview","GET","54",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:50:38",,,
"0327048e0aa542479d9719d4b0adcf3a","admin","管理员/admin","5",,,"192.168.0.81",,"/api/DataInterface/83ae1f5e5c26447b8c4849ead352b048","GET","1",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:30:16",,,
"03c1736c10c54a0fb0cc57cb61119bc4","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","1",,,"192.168.0.162",,"/api/Common/Login/Login","POST",,"登录成功",,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 06:35:05",,,
"03c30abb63ef410e8d09c88a7e06160d","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlowForm/MonthlyReport/da7f11fa09ef464499e91a6dc590dda6","GET","1",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:41:39",,,
"03ce0029cb254c74a1af392edda8336f","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowBefore/2ac6162571024aad98a798103ea48351","GET","13",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:36:21",,,
"03d2ed2cfda7487bb5cd12f6c083e736","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/System/BillRule/BillNumber/WF_receiptProcessingNo","GET","3",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:03:37",,,
"03e03eecba1e4c9f91105676e452df05","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowLaunch","GET","16",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:10:11",,,
"03e1fe82c65948d6802600716b657ec1","admin","管理员/admin","5",,,"192.168.0.81",,"/api/WorkFlow/FlowEngine/ListAll","GET","5",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 09:09:10",,,
"040b28c321c944839a0c61265fa54f1a","admin","管理员/admin","5",,,"192.168.0.81",,"/api/VisualDevelopment","GET","5",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 06:56:31",,,
"040d5447df444d1ebfe6d273fadc670d","admin","管理员/admin","5",,,"192.168.0.81",,"/api/VisualDevelopment/Model/b9af594a0a3f43be9fa553e8ca4f347e/List","GET","51",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 07:16:43",,,
"04189e6bc0a74b03a78dd38d8a179dea","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowBefore/235b92a0c3b546efb1a3b000d31b52db","GET","9",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:47:06",,,
"0455e7d2bfba419e874eabaca03edcdd","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/System/BillRule/BillNumber/WF_documentSigningNo","GET","4",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:04:44",,,
"048c05ce154d40c5b0bc49cea1d8b3bf","admin","管理员/admin","5",,,"192.168.0.81",,"/api/DataInterface/a0c3186292df4fe2842f66dee0ea7729/Actions/Response","GET","53",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:26:48",,,
"0493a8ffd097498b8f6a88096ea9810b","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowEngine/ListAll","GET","10",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:36:18",,,
"0499a26564844cc48981b8cb6947f82d","admin","管理员/admin","5",,,"192.168.0.81",,"/api/Permission/Users/All","GET","18",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 07:07:59",,,
"04b78d9f9fb3421db7ef99a22e9edc33","admin","管理员/admin","5",,,"192.168.0.81",,"/api/WorkFlow/FlowEngine","GET","8",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 09:05:33",,,
"04bbfd5b01f04d149ef206d2f9d22d44","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlowForm/BatchPack/58c02f8d7c6548bea84ef11d684212f7","PUT","23",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:30:30",,,
"04c7c52617514848945e5e3671a3d3db","admin","管理员/admin","5",,,"192.168.0.81",,"/api/WorkFlow/FlowBefore/List/1","GET","11",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:55:39",,,
"04e4821bcd30455f98f81425ab5c507f","admin","管理员/admin","5",,,"192.168.0.81",,"/api/WorkFlow/FlowEngine/ec94759bd7e84e6b89adfd83962feb13","GET","1",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 09:28:29",,,
"04fc3713949c4d738c1a6ba37adcf859","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/WorkFlow/FlowLaunch","GET","11",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:36:07",,,
"051119f437e04198b61bd950495821a1","admin","管理员/admin","5",,,"192.168.0.81",,"/api/Permission/Position/All","GET","8",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 06:23:09",,,
"056b7473c9de4cd3aa158f83746817fc",,"null/null","5",,,"192.168.0.61",,"/api/DataV/Map/326167ffb85e42a5989961db0224dc67/Data","GET","91",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36 Edg/89.0.774.54","17/3/2021 07:26:17",,,
"057302224fce4f31811cbaeae84e1d92","admin","管理员/admin","5",,,"192.168.0.81",,"/api/PlatForm/CommonFields","GET","18",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:23:08",,,
"057879c078ad4f5dbe9fcbdda3bf1d34","admin","管理员/admin","5",,,"192.168.0.81",,"/api/DataInterface","GET","8",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:30:15",,,
"05ad366df30e4d369f6cd305513c6797","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/VisualDevelopment/Model/944cf200a7f847fca7a158379fcc1395/7c2d9ad53927459a856cb0b8181aa78e/DataChange","GET","44",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 07:05:20",,,
"05c6a5d6943d44e99eff0992b0c659d3","admin","管理员/admin","5",,,"192.168.0.81",,"/api/VisualDevelopment","GET","6",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 06:53:49",,,
"05c8e8958f4a4592883aea265854188f","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.81",,"/api/WorkFlow/FlowEngine/ListAll","GET","6",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:56:45",,,
"05cd17dc2ae548bb893e603e463f5410","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/System/DictionaryData/All","GET","4",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36","23/3/2021 08:23:33",,,
"05edd0d3ba0a4ec9a89f29dddda238ba","admin","管理员/admin","5",,,"192.168.0.81",,"/api/Extend/Email","GET","13",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:40:51",,,
"065210a7a30e44429f2d9705e18d2663","admin","管理员/admin","5",,,"192.168.0.81",,"/api/DataInterface/365ada8656d9481991a96f9fac8885de","GET","1",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 08:30:08",,,
"066498835200484388939a505f84199d","admin","管理员/admin","5",,,"192.168.0.81",,"/api/VisualDevelopment/944cf200a7f847fca7a158379fcc1395/FormDataFields","GET","1",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36","23/3/2021 07:14:30",,,
"066e8798dcd34594bb2cb54b9be3cd8e","03d159a3-0f88-424c-a24f-02f63855fe4f","薄凡白/101002","5",,,"192.168.0.162",,"/api/System/DictionaryData/All","GET","5",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0","23/3/2021 06:35:42",,,
"06704d5d62324398bc1703a83d319904","048657c1-ecb1-4e5d-aced-6126ceae779e","於友绿/181001","5",,,"192.168.0.100",,"/api/Permission/Organize/Department/Selector","GET","9",,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36","19/3/2021 02:18:13",,,
