"F_Id","F_ParentId","F_FullName","F_EnCode","F_Icon","F_UrlAddress","F_PropertyJson","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId","F_ModuleId"
"dddf57f983594ea49cc9cbdda37c8e0d","-1","删除","btn_remove",,,,,"0","1","9/11/2017 13:53:38",,"2/11/2020 07:53:20","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"3F1554C1-4F09-49E7-AC6A-06641BD246CD"
"df24a17bb560480caaeeab099c554d4d","-1","启用","btn_enable",,,,,"0","1","13/12/2017 09:43:44","admin","2/11/2020 07:28:18","admin",,,,"1e27a0ad83e44c2a83a2a0954eb4f1cb"
"e10160dce01447a794b4acf8f2f120cf","-1","导出","btn_download",,,,,"0","1","12/1/2021 12:49:49","admin",,,,,,"aca4af1ff2ed4c228c287d44e7608fbf"
"e2a1a8f209714480ad08abf7baa39acc","4bb3e79bf39b435eb1061b555eb6690a","查看审核","btn_flowDetail",,,,,"0","1","6/12/2019 15:47:53","admin","2/11/2020 09:18:02","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"F4FCA43A-B563-4149-AB16-486589CFC154"
"e42d261394e9477d8643835a74125b77","-1","新建","btn_add",,"/Views/System/Menu/Form.html",,,"0","1","19/10/2017 10:39:02",,"2/11/2020 07:42:52","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"C9998351-03E7-449D-B911-666E83F8549E"
"e4c19b9f32ec40229a6679793c354da1","-1","审批","btn_audit",,"/Views/WorkFlow/FlowBefore/Audit.html",,,"0","1","7/12/2019 18:05:45","admin","2/11/2020 08:24:59","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"72d38eb93b4b453b93baedcdd16e7a17"
"e53f87faca3a4825a72941334ef75298","-1","编辑","btn_edit",,"/Views/Permission/Position/Form.html",,,"0","1","14/11/2017 09:43:16","admin","2/11/2020 08:03:00","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"E5AA0952-44FB-4FB9-B888-C6B78EF96836"
"e5a513f6ce6844959cadc586dd5a83c9","-1","更多","btn_more",,,,,"0","1","19/10/2017 11:06:24",,"2/11/2020 08:07:57","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"4DDA6A84-A432-421C-9CE9-DB7A56033B02"
"e5f1ccc21ab34f74bf59008376ebd8a3","-1","新增","btn_add",,,,,"0","1","19/1/2021 10:38:07","admin",,,,,,"0be9192d6244490bb8dee3c7c2237265"
"e62a08bf237348b3bb02ebd88ae487e8","-1","删除","btn_remove","el-icon-delete",,,,"0","1","23/3/2021 08:14:02","admin",,,,,,"919e37b2a46d48d8a54152cd6e50627d"
"e63f98cac65842009ae64f51cb946efb","-1","删除","btn_remove",,,,,"0","1","4/11/2020 07:24:27","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,,,"856131bc6e2b4b16aa79d35ba5234e78"
"e70f11257d6d4578919076a28cfdc704","-1","移除黑名单","btn_unblack",,,,,"0","1","26/11/2018 22:00:18","admin","2/11/2020 07:58:09","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"e6b50a35425d449e947c9040ce053e69"
"e7ffcfe5ac9e410399b9d40f197b125a","-1","编辑","btn_edit",,,,,"0","1","16/12/2020 06:54:15","admin",,,,,,"a4fc0d5620364bcfa93ab7223f56dd65"
"e979ce4651c244e292917e5c607583f5","-1","导出","btn_download",,,,,"0","1","13/1/2021 09:06:47","admin",,,,,,"7bcac6af09c64830a89a3d54487a03f1"
"ecc17b298089416986a698e8d2b650d8","-1","编辑","btn_edit",,"/Views/System/BillRule/Form.html",,,"0","1","20/4/2018 11:36:26","admin","2/11/2020 07:47:41","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"d1d4cce0e6bd4346a4de288d8ea560b1"
"ed1a6dc8da304023984c2e9bf94e659f","-1","编辑","btn_edit",,"/Views/PlatForm/DbLink/Form.html",,,"0","1","29/11/2018 14:32:12","admin","2/11/2020 07:48:38","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"ef96d397af964fb7a4363c516270a4f4"
"edd5d9253b2c42eb98dd9c81dd7aebc3","-1","删除","btn_remove",,,,,"0","1","7/9/2018 13:45:00","admin","2/11/2020 07:50:03","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"c50f18d0568244a5b85878050bbc5a40"
"ee2d799afdde4852bd75e8e1b5f66635","-1","新建代理","btn_add",,"/Views/WorkFlow/FlowDelegate/Form.html",,,"0","1","28/6/2018 11:00:32","admin","2/11/2020 08:28:46","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"55c06bb3b2124b0c83d17c5ef82450f5"
"ee6a9afe651a4d65841ad4a89b44a7b9","-1","编辑","btn_edit",,"/Views/Permission/User/Form.html",,,"0","1","19/10/2017 11:05:02",,"22/1/2021 03:00:08","admin",,,,"4DDA6A84-A432-421C-9CE9-DB7A56033B02"
"f02a4ba75ed84aecbde1d2577a063c34","-1","新建","btn_add",,"/Views/Permission/Role/Form.html",,,"0","1","19/10/2017 10:54:34",,"2/11/2020 08:08:29","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"07029F61-993A-4A46-BF56-20DE382F4F66"
"f1fd98cc42164077b98ceac851e13050","-1","编辑","btn_edit",,"/Views/Permission/Role/Form.html",,,"0","1","19/10/2017 10:54:51",,"2/11/2020 08:08:41","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"07029F61-993A-4A46-BF56-20DE382F4F66"
"f227dd52de2346f09bf0ac5d98fb6936","-1","详情","btn_detail",,"/Views/WorkFlow/FlowBefore/Audit.html",,,"0","1","7/12/2019 18:06:08","admin","2/11/2020 08:25:35","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"72d38eb93b4b453b93baedcdd16e7a17"
"f24e02a1d49342a9855130773a3d6617","53811f6c7ed5497189a94682a096c2ab","数据权限-新增","btn_dataPer_add",,,,,"0","1","16/7/2020 09:36:11",,,,,,,"C9998351-03E7-449D-B911-666E83F8549E"
"f2688ad308964691afd0b088a225563d","-1","新建表名","btn_add",,"/Views/PlatForm/DbTable/Form.html",,,"0","1","7/9/2018 13:44:29","admin","2/11/2020 07:49:36","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"c50f18d0568244a5b85878050bbc5a40"
"f2a9bb228c254580bf00a342009875f2","37baca9f008b480c9278ecf9eebdf2f4","导出PDF","btn_exportPDF",,,,,"0","1","2/11/2020 06:46:29","admin",,,,,,"c7159f97177b420d9fc8ec8c74ae541b"
"f3f6c3b8e00843adb7bac9c404e7ca21","-1","查看进度","btn_detail",,"/Views/WorkFlow/FlowBefore/Audit.html",,,"0","1","28/6/2018 10:35:53","admin","2/11/2020 08:23:32","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"4d2cb987fd9047d19e010cce01039fea"
"f441467833dd42649218d33fa3d28691","-1","新增","btn_add",,,,,"0","1","19/1/2021 10:59:19","admin",,,,,,"12f57de476a34980b80d2a8b21d1f11a"
"f49370db992a41cc9cc03b1677dc40f4","-1","编辑","btn_edit",,,,,"0","1","2/11/2020 08:44:58","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,,,"15349f4c8b6e4ea697b522ffe0b7f360"
"f5a1909bf83c48c3b2ff1b5f89ba1b96","-1","编辑","btn_edit",,,,,"0","1","13/1/2021 09:15:25","admin",,,,,,"a76e7bd9de984e2caa185f061c9bf2b9"
"f8db4eeb1d9746ffa47aeb81815181a9","-1","同步用户","btn_sync_users",,,,,"0","1","26/11/2018 22:11:51","admin","2/11/2020 08:00:55","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"b3e60c5216c44c3bad8e148b11ef75e2"
"fa8ff873be1e46ee9c0a089ae09e1ec4","-1","编辑","btn_edit",,"/Views/WorkFlow/FlowEngine/Form.html",,,"0","1","28/6/2018 11:28:55","admin","2/11/2020 08:13:18","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"fe0150960dd542ec9328067e4495074b"
"fb2f57633abb47a894d1397b9c1b34aa","-1","加入黑名单","btn_black",,,,,"0","1","26/11/2018 21:59:39","admin","2/11/2020 07:57:41","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"e6b50a35425d449e947c9040ce053e69"
"fcbac705863243e6bd643f50cfabe6d5","-1","新建","btn_add",,"/Views/System/BillRule/Form.html",,,"0","1","20/4/2018 11:35:35","admin","2/11/2020 07:46:24","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"d1d4cce0e6bd4346a4de288d8ea560b1"
"ff078b6ea0f949cfb5cf86b0f82331b5","-1","编辑","btn_edit",,"/Views/WeChat/MPMenu/Form.html",,,"0","1","26/11/2018 21:52:34","admin","2/11/2020 07:56:08","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"698d6192107142c4888901b7a427a8ba"
