"F_Id","F_ParentId","F_Type","F_FullName","F_EnCode","F_UrlAddress","F_IsButtonAuthorize","F_IsColumnAuthorize","F_IsDataAuthorize","F_PropertyJson","F_Description","F_SortCode","F_EnabledMark","F_CreatorTime","F_CreatorUserId","F_LastModifyTime","F_LastModifyUserId","F_DeleteMark","F_DeleteTime","F_DeleteUserId","F_LinkTarget","F_Category","F_Icon"
"ca2b98a8942a435db09e0799c95901fb","7110175e27ce424ea1d3ee4da7a72009","2","外勤打卡","fieldpunchcard","/pages/apply/apply/fieldpunchcard/index","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"0","1","29/11/2020 14:19:44","admin","9/12/2020 08:43:05","3074194b-1d4d-432a-b2a8-1e07fa88d644",,,,"_self","App","icon-ym icon-ym-daka"
"d059c561ce5949b2a9f7a89ad1d0056e","7110175e27ce424ea1d3ee4da7a72009","2","订单示例","ordermanagelist","/pages/apply/apply/ordermanagelist/index","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"0","1","29/11/2020 14:19:44","admin","9/12/2020 08:43:21","3074194b-1d4d-432a-b2a8-1e07fa88d644",,,,"null","App","icon-ym icon-ym-dingdang"
"d1d4cce0e6bd4346a4de288d8ea560b1","E7443869-AFAD-4597-9B12-CD182369DF3C","2","单据规则","system.billRule","system/billRule","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}","流水号管理","27","1","17/4/2018 17:47:39","admin","21/1/2021 01:55:48","admin",,,,"_self","Web","icon-ym icon-ym-sysBillRule"
"d3bdb85240aa45a2ac9f6026dc515bde","7110175e27ce424ea1d3ee4da7a72009","3","驾驶员管理","jiashiyuanguanli","/pages/apply/apply/features/index?id=d0378bc5d6b54c1cb32ac9e7ef21e5a2","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""d0378bc5d6b54c1cb32ac9e7ef21e5a2""}",,"0","1","30/11/2020 00:56:04","0a72e7d8-b519-435b-9c43-6796a31c72ec","19/1/2021 15:31:22","admin",,,,"_self","App","icon-ym icon-ym-tree-department1"
"d46e62dfe83542dab52ddbdc87bbe37c","7110175e27ce424ea1d3ee4da7a72009","2","组件示例","subassembly","/pages/apply/apply/subassembly/index","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"0","1","29/11/2020 14:19:44","admin","9/12/2020 08:43:38","3074194b-1d4d-432a-b2a8-1e07fa88d644",,,,"_self","App","icon-ym icon-ym-zujian"
"dae3a9ca44ae45df81478758799f2087","19057834dec24f3dba5d81d0c374abea","2","企业号配置","weChat.qyhConfig","weChat/qyhConfig","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}","图文素材库","42","1",,,"21/1/2021 02:00:39","admin",,,,"_self","Web","icon-ym icon-ym-qyConfig"
"dfd43d14ee7e4a4fb8e60c00677df3b9","7d7b0683b1844fd1bf1697c9dfc3ebb3","2","表格标记","extend.tableDemo.signTable","extend/tableDemo/signTable","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"111","1","29/11/2020 14:19:44","admin","21/1/2021 02:56:41","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"_self","Web","icon-ym icon-ym-tableExample1"
"e26bfab3770b470cab442e5d9ff37cb8","4f8ac210b0c04181a238af1e23a22c11","2","表单字段3","extend.formDemo.fieldForm3","extend/formDemo/fieldForm3","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"117","1","29/11/2020 14:19:44","admin","21/1/2021 02:57:57","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"_self","Web","icon-ym icon-ym-formExample1"
"e2790019271d4913b3c077447487be16","19057834dec24f3dba5d81d0c374abea","2","公众号消息","weChat.mpMessage","weChat/mpMessage","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"40","1","27/7/2018 17:09:29","admin","21/1/2021 02:00:20","admin",,,,"_self","Web","icon-ym icon-ym-mpMessage"
"e4868f1989ed40c9b4ae46f0196fd34f","6a36b5be00c74a5a8eadf9aca216ce8e","2","H-贝尔曲线","extend.graphDemo.highchartsBellcurve","extend/graphDemo/highchartsBellcurve","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"95","1","29/11/2020 14:19:44","admin","21/1/2021 02:21:47","admin",,,,"_self","Web","icon-ym icon-ym-highchartsBellcurve"
"E5AA0952-44FB-4FB9-B888-C6B78EF96836","3899D622-578E-4149-B2B4-C8EBD9DA3FDB","2","岗位管理","permission.position","permission/position","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"48","1","28/9/2017 15:43:24",,"21/1/2021 02:06:38","admin","0",,,"_self","Web","icon-ym icon-ym-position"
"e6b50a35425d449e947c9040ce053e69","19057834dec24f3dba5d81d0c374abea","2","公众号用户","weChat.mpUser","weChat/mpUser","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}","11","39","1","27/7/2018 17:01:40","admin","21/1/2021 02:00:08","admin",,,,"_self","Web","icon-ym icon-ym-mpUser"
"e705a1d2caf54d5d9a5827db0ceab585","19057834dec24f3dba5d81d0c374abea","2","企业号组织","weChat.qyDepartment","weChat/qyDepartment","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"43","1","27/7/2018 17:10:20","admin","21/1/2021 02:00:47","admin",,,,"_self","Web","icon-ym icon-ym-qyOrg"
"E7443869-AFAD-4597-9B12-CD182369DF3C","-1","1","系统管理","system",,"0","0","0","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"3","1","28/9/2017 15:43:18",,"20/1/2021 06:04:24","admin","0",,,"_self","Web","icon-ym icon-ym-system"
"ec49d03e8ca24a2f81d2804350f01f2a","7d7b0683b1844fd1bf1697c9dfc3ebb3","2","表格分组","extend.tableDemo.groupingTable","extend/tableDemo/groupingTable","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"103","1","29/11/2020 14:19:44","admin","21/1/2021 02:31:27","admin",,,,"_self","Web","icon-ym icon-ym-tableExample1"
"ef0a18227f5c44bf810e793ca91ed796","41FC1581-2A8A-48DA-A207-E1266C4A893F","1","报表示例","dataReport",,"0","0","0","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"60","1","25/12/2017 17:17:45","admin","21/1/2021 02:14:05","admin",,,,"_self","Web","icon-ym icon-ym-reportExample"
"ef96d397af964fb7a4363c516270a4f4","9193163d20604861b13193d24bcb7b0c","2","数据连接","systemData.dataSource","systemData/dataSource","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"29","1","29/11/2018 14:19:44","admin","21/1/2021 01:56:29","admin",,,,"_self","Web","icon-ym icon-ym-dataSource"
"f32e517a0a9e4cf7b2eb80a589a6da9d","76975bee62074937b8e3ab76e53b0797","2","功能表单","generator.webForm","generator/webForm","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"15","1","18/8/2020 10:05:58","admin","21/1/2021 01:28:09","admin",,,,"_self","Web","icon-ym icon-ym-webForm"
"f49c10a5a05e4844a16530486efd974b","4f8ac210b0c04181a238af1e23a22c11","2","表单验证1","extend.formDemo.verifyForm1","extend/formDemo/verifyForm1","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"114","1","29/11/2020 14:19:44","admin","21/1/2021 02:57:31","03d159a3-0f88-424c-a24f-02f63855fe4f",,,,"_self","Web","icon-ym icon-ym-formExample1"
"F4FCA43A-B563-4149-AB16-486589CFC154","41FC1581-2A8A-48DA-A207-E1266C4A893F","2","订单管理","extend.order","extend/order","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"76","1","28/9/2017 15:50:46",,"21/1/2021 02:17:18","admin","0",,,"_self","Web","icon-ym icon-ym-orderExample"
"f6b7ce17cef147b0bb97abdc6c95e12a","7234458129814e0c9c42bc89652b1fa0","2","移动设计","onlineDev.appDesign","onlineDev/appDesign","1","1","1","{""iconBackgroundColor"":""#282828"",""moduleId"":""""}",,"11","1","17/8/2020 03:23:50","00d9428a-25f5-4ceb-ab9b-1a3c71989bb4","21/1/2021 01:25:53","admin",,,,"_self","Web","icon-ym icon-ym-appDesign"
"f8ac907998d64f39b5e3743738f933ad","6a36b5be00c74a5a8eadf9aca216ce8e","2","H-散点图","extend.graphDemo.highchartsScatter","extend/graphDemo/highchartsScatter","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"90","1","29/11/2020 14:19:44","admin","21/1/2021 02:21:07","admin",,,,"_self","Web","icon-ym icon-ym-highchartsScatter"
"fb0888d9111a40a0adb44ccdf9dbb5c6","5a45f2ff9d0845b2b80bc11f7f7861cf","2","抄送事宜","workFlow.flowCirculate","workFlow/flowCirculate","1","1","1","{""iconBackgroundColor"":"""",""moduleId"":""""}",,"57","1","7/12/2019 17:41:14","admin","21/1/2021 02:12:48","admin",,,,"_self","Web","icon-ym icon-ym-flowForm"
"fb4ae524555448ddadfbe514134e7bb6","41FC1581-2A8A-48DA-A207-E1266C4A893F","2","电子签名","extend.signature","extend/signature","1","1","1","{""isTree"":0,""iconBackgroundColor"":"""",""moduleId"":""""}",,"67","1","25/12/2020 01:56:46","02ed7f16-1337-454d-ac47-3250551a1588","21/1/2021 02:16:06","admin",,,,"_self","Web","icon-ym icon-ym-extend-pencil"
"fe0150960dd542ec9328067e4495074b","5a45f2ff9d0845b2b80bc11f7f7861cf","2","流程设计","workFlow.flowEngine","workFlow/flowEngine","1","1","1","{""iconBackgroundColor"":""#7B1AE1"",""moduleId"":""""}",,"53","1","16/1/2018 14:51:07","admin","21/1/2021 02:11:59","admin",,,,"_self","Web","icon-ym icon-ym-flowDesign"
